_id,codigo_estacao,data,hora,temp_inst,temp_max,temp_min,umid_inst,umid_max,umid_min,pto_orvalho_inst,pto_orvalho_max,pto_orvalho_min,pressao,pressao_max,pressao_min,vento_direcao,vento_vel,vento_rajada,radiacao,precipitacao
ObjectId(58f3b7c40d77803ba6787f8e),A325,26/08/2016,12,28.3,28.4,26.7,42,54,42,14.1,16.8,13.9,990.4,990.5,990.3,3,167,9,2313,0
ObjectId(58f3b7c40d77803ba6787f8f),A325,26/08/2016,7,23.5,24.1,23.5,72,72,71,18.1,18.5,18.1,988.5,988.5,988.2,0,69,6,-3.54,0
ObjectId(58f3b7c40d77803ba6787f90),A325,26/08/2016,14,31.9,32,30.1,25,33,25,9.2,12.4,9.1,988.9,990,988.9,2.8,144,9.3,3403,0
ObjectId(58f3b7c40d77803ba6787f91),A325,26/08/2016,8,22.8,23.5,22.8,74,74,72,18,18.2,18,988.9,988.9,988.4,0,104,0.5,-3.54,0
ObjectId(58f3b7c40d77803ba6787f92),A325,26/08/2016,2,25.5,26.3,25.5,64,64,56,18.1,18.1,16.8,989.3,989.7,989.3,4.7,57,11.2,-3.54,0
ObjectId(58f3b7c40d77803ba6787f93),A325,26/08/2016,10,25.4,25.4,22.5,61,75,61,17.3,19,17,990.1,990.1,989.4,0.1,101,4.3,532.9,0
ObjectId(58f3b7c40d77803ba6787f94),A325,26/08/2016,0,27.7,29.2,27.7,48,48,32,15.7,15.7,10.5,989.3,989.3,988.6,4.3,50,11,-3.54,0
ObjectId(58f3b7c40d77803ba6787f95),A325,26/08/2016,3,24.7,25.5,24.7,71,71,64,19.1,19.1,18.2,988.7,989.4,988.7,3.9,53,11.3,-3.54,0
ObjectId(58f3b7c40d77803ba6787f96),A325,26/08/2016,6,24.1,24.2,23.7,71,77,71,18.6,19.5,18.6,988.2,988.4,988.2,0.2,75,5.3,-3.54,0
ObjectId(58f3b7c40d77803ba6787f98),A325,26/08/2016,23,27.4,29.2,27.2,27,27,24,6.7,6.9,6,987.4,987.4,986.8,0,46,0,-3.54,0
ObjectId(58f3b7c40d77803ba6787f99),A325,26/08/2016,16,33.3,34.1,32.5,20,23,20,7.4,9.6,7.4,986.3,987.5,986.3,0.9,134,8.4,3386,0
ObjectId(58f3b7c40d77803ba6787f9a),A325,27/08/2016,16,33.6,34.2,32.1,29,33,29,13.1,14.5,12.8,986.3,987.6,986.3,1.8,158,7.2,2789,0
ObjectId(58f3b7c40d77803ba6787f9b),A325,27/08/2016,21,32.8,33.8,32.8,25,25,23,10.1,10.1,9.8,985.7,985.7,985.2,0,102,5.4,36.92,0
ObjectId(58f3b7c40d77803ba6787f9c),A325,27/08/2016,11,27.2,27.2,25.3,54,61,54,17,17.9,17,990.2,990.2,989.9,0.9,95,6.1,1523,0
ObjectId(58f3b7c40d77803ba6787f9d),A325,27/08/2016,23,29.1,30.7,29.1,42,42,28,14.9,14.9,9.9,987.1,987.1,986.4,5.7,42,11.6,-3.54,0
ObjectId(58f3b7c40d77803ba6787f9e),A325,27/08/2016,19,34.8,35.2,33.7,22,25,22,10.2,11.7,10,984.8,984.9,984.7,1.6,113,7.8,1301,0
ObjectId(58f3b7c40d77803ba6787fa0),A325,27/08/2016,22,30.7,32.8,30.7,28,28,25,9.9,10.2,9.8,986.3,986.3,985.7,0,57,2.7,-3.54,0
ObjectId(58f3b7c40d77803ba6787fa1),A325,27/08/2016,12,28.4,28.9,26.7,47,55,47,16.1,17.4,15.9,990.3,990.4,990.1,1,134,7.7,2339,0
ObjectId(58f3b7c40d77803ba6787fa2),A325,27/08/2016,18,35.2,35.2,33.7,24,27,24,11.5,12.6,11,984.8,985.2,984.8,0.7,140,7.9,2288,0
ObjectId(58f3b7c40d77803ba6787fa3),A325,27/08/2016,4,23.9,24.4,23.8,74,74,69,18.9,18.9,18.3,988.3,988.7,988.3,0.1,61,7.1,-3.54,0
ObjectId(58f3b7c40d77803ba6787fa4),A325,27/08/2016,3,24.4,25.4,24.4,69,69,58,18.2,18.2,16.6,988.7,989.1,988.7,0.1,54,8.3,-3.54,0
ObjectId(58f3b7c40d77803ba6787fa5),A325,27/08/2016,5,23.8,23.9,23.8,74,74,74,18.9,19,18.9,987.9,988.4,987.9,0,45,4.9,-3.54,0
ObjectId(58f3b7c40d77803ba6787fa6),A325,27/08/2016,1,26.5,28,26.5,49,49,36,15,15,12.1,988.4,988.4,988,2.2,46,9.7,-3.48,0
ObjectId(58f3b7c40d77803ba6787fa7),A325,27/08/2016,7,22.9,23.5,22.9,75,75,74,18.3,18.6,18.3,988.4,988.4,987.9,0,53,0,-3.54,0
ObjectId(58f3b7c40d77803ba6787fa8),A325,27/08/2016,10,25.4,25.6,22.1,61,77,61,17.3,18.9,17.3,989.9,989.9,989.2,0.1,91,3.7,570.8,0
ObjectId(58f3b7c40d77803ba6787fa9),A325,27/08/2016,8,22.2,22.9,22.2,76,77,75,17.8,18.3,17.7,988.8,988.8,988.4,0,45,0,-3.54,0
ObjectId(58f3b7c40d77803ba6787faa),A325,27/08/2016,13,29.4,30.1,28.4,43,47,41,15.6,16.4,14.9,989.8,990.4,989.8,0.9,126,9.6,2797,0
ObjectId(58f3b7c40d77803ba6787fab),A325,27/08/2016,15,32.9,33.6,31,32,37,32,14.1,15.2,13.3,987.6,988.9,987.6,0.2,167,8.6,3508,0
ObjectId(58f3b7c40d77803ba6787fac),A325,27/08/2016,6,23.4,23.8,23.4,74,75,74,18.7,18.9,18.6,987.9,988,987.8,0,62,1.1,-3.54,0
ObjectId(58f3b7c40d77803ba6787fad),A325,27/08/2016,2,25.3,26.5,25.3,58,58,49,16.5,16.5,15.1,989.1,989.4,988.4,1.7,117,9.1,-3.54,0
ObjectId(58f3b7c40d77803ba6787fae),A325,27/08/2016,9,22.2,22.2,21.7,77,78,76,17.9,18.1,17.6,989.2,989.2,988.8,0,143,0,22.61,0
ObjectId(58f3b7c40d77803ba6787faf),A325,27/08/2016,0,27.6,27.7,25.9,32,32,27,9.5,9.5,6.2,988,988,987.4,0.7,107,7.1,-3.54,0
ObjectId(58f3b7c40d77803ba6787fb0),A325,27/08/2016,20,33.8,34.9,33.7,23,23,22,9.9,10.3,9.7,985.2,985.2,984.8,0.2,137,7.8,650.3,0
ObjectId(58f3b7c40d77803ba6787fb1),A325,28/08/2016,7,23.3,23.7,23.3,71,72,71,17.8,18.3,17.8,988.3,988.3,987.8,0,76,2.6,-3.54,0
ObjectId(58f3b7c40d77803ba6787fb2),A325,28/08/2016,21,32.3,33.6,32.3,26,26,24,10.5,10.5,10.1,986.6,986.6,986.2,0,127,5.6,49.77,0
ObjectId(58f3b7c40d77803ba6787fb3),A325,28/08/2016,16,33.8,33.9,32.2,28,30,27,12.5,13.3,11.9,987.7,988.9,987.7,2.1,130,10.5,3322,0
ObjectId(58f3b7c40d77803ba6787fb4),A325,28/08/2016,23,27.9,30.2,27.9,54,54,30,17.7,17.7,10.3,988,988,987.1,4.9,48,10.2,-3.54,0
ObjectId(58f3b7c40d77803ba6787fb5),A325,28/08/2016,4,24.2,24.4,24.2,71,71,70,18.6,18.7,18.6,987.9,988.1,987.8,0.6,62,6.2,-3.54,0
ObjectId(58f3b7c40d77803ba6787fb6),A325,28/08/2016,3,24.4,25,24.4,70,70,66,18.6,18.6,18.2,988.1,988.3,988,0.8,63,7.6,-3.54,0
ObjectId(58f3b7c40d77803ba6787fb7),A325,28/08/2016,22,30,32.3,30,30,30,26,10.3,10.6,10.2,987.1,987.1,986.6,0,100,0,-3.54,0
ObjectId(58f3b7c40d77803ba6787fb8),A325,28/08/2016,6,23.7,24,23.7,72,72,70,18.3,18.4,18.2,987.8,987.8,987.6,0,62,4.2,-3.54,0
ObjectId(58f3b7c40d77803ba6787fb9),A325,28/08/2016,5,24,24.2,23.9,71,71,71,18.3,18.6,18.3,987.6,987.9,987.6,0,54,6,-3.54,0
ObjectId(58f3b7c40d77803ba6787fba),A325,28/08/2016,13,30.3,30.6,27.8,38,44,37,14.2,15.3,14,990.9,991.1,990.8,3.1,117,10.2,3115,0
ObjectId(58f3b7c40d77803ba6787fbb),A325,28/08/2016,20,33.6,34.8,33.4,24,25,23,10.5,10.8,10,986.2,986.3,986,0.2,79,6.6,679.5,0
ObjectId(58f3b7c40d77803ba6787fbc),A325,28/08/2016,19,34.7,35.1,33.5,23,25,23,10.5,11.1,9.9,986,986.1,986,0,137,8,1548,0
ObjectId(58f3b7c40d77803ba6787fbd),A325,28/08/2016,8,23.8,23.8,23.2,62,71,62,16,17.8,16,988.7,988.7,988.3,1.3,74,6.8,-3.54,0
ObjectId(58f3b7c40d77803ba6787fbe),A325,28/08/2016,14,31.3,31.5,29.7,34,38,34,13.6,14.7,12.9,990.1,990.9,990,2.6,128,7.9,3160,0
ObjectId(58f3b7c40d77803ba6787fbf),A325,28/08/2016,9,24,24,23.8,59,62,59,15.6,16,15.6,989.6,989.6,988.7,0.4,83,6.8,18.87,0
ObjectId(58f3b7c40d77803ba6787fc0),A325,28/08/2016,17,33.9,34.6,33.2,26,28,25,11.5,12.6,10.9,986.7,987.7,986.7,3.2,127,8.8,3007,0
ObjectId(58f3b7c40d77803ba6787fc1),A325,28/08/2016,15,33.1,33.1,31.2,30,34,30,13.4,14.3,12.6,988.9,990.1,988.8,1.9,131,10.3,3594,0
ObjectId(58f3b7c40d77803ba6787fc2),A325,28/08/2016,11,27.2,27.4,25.6,49,53,48,15.4,15.8,15,990.9,990.9,990.2,3.2,115,9,1578,0
ObjectId(58f3b7c40d77803ba6787fc3),A325,28/08/2016,18,34.2,35.1,33.5,24,26,23,10.5,12.1,10.3,986.1,986.7,986.1,1.7,119,8.6,2457,0
ObjectId(58f3b7c40d77803ba6787fc4),A325,28/08/2016,12,28.9,29.1,26.8,43,49,42,15,15.8,14.4,991.1,991.2,990.8,3,128,9,2312,0
ObjectId(58f3b7c40d77803ba6787fc5),A325,28/08/2016,10,25.7,25.7,24,53,59,53,15.5,16,15.4,990.2,990.3,989.6,1.1,96,7.6,639,0
ObjectId(58f3b7c40d77803ba6787fc6),A325,28/08/2016,0,26.9,29.1,26.9,54,54,42,16.7,16.7,14.9,987.8,987.8,987,6,54,11.6,-3.53,0
ObjectId(58f3b7c40d77803ba6787fc7),A325,28/08/2016,1,25.8,26.9,25.8,59,59,54,17.1,17.1,16.7,988.1,988.1,987.8,4.7,43,11.5,-3.54,0
ObjectId(58f3b7c40d77803ba6787fc8),A325,28/08/2016,2,25,25.8,25,66,66,59,18.2,18.2,17.1,988.3,988.3,988.1,2.7,44,10.2,-3.54,0
ObjectId(58f3b7c40d77803ba6787fc9),A325,29/08/2016,10,24.3,24.4,23.6,60,66,60,16.1,17,16.1,990.8,990.8,990.2,3.1,86,8.7,264.5,0
ObjectId(58f3b7c40d77803ba6787fca),A325,29/08/2016,8,23.9,24,23.9,66,68,66,17.2,17.6,17.2,989.4,989.4,989.1,0.5,74,6,-3.44,0
ObjectId(58f3b7c40d77803ba6787fcc),A325,29/08/2016,1,25.3,26.3,25.3,67,67,62,18.7,18.7,18.5,989.3,989.3,988.9,0.9,48,10.4,-3.48,0
ObjectId(58f3b7c40d77803ba6787fcd),A325,29/08/2016,21,32.4,33.8,32.4,24,24,22,9.4,9.6,9.4,986.9,986.9,986.5,0,92,5.8,49.1,0
ObjectId(58f3b7c40d77803ba6787fce),A325,29/08/2016,3,24.4,24.6,24.4,73,73,71,19.1,19.1,19,989.3,989.4,989.2,1.6,52,8.8,-3.54,0
ObjectId(58f3b7c40d77803ba6787fcf),A325,29/08/2016,13,30.4,30.7,28.8,31,35,31,11.4,12.1,11.1,990.8,991.4,990.8,4.5,131,10.7,3121,0
ObjectId(58f3b7c40d77803ba6787fd0),A325,29/08/2016,14,31.3,32,30.2,29,31,28,11.3,11.8,10.8,990.3,990.9,990.3,3.6,103,10.7,3541,0
ObjectId(58f3b7c40d77803ba6787fd1),A325,29/08/2016,20,33.8,35,33.8,22,22,21,9.4,9.6,9,986.5,986.5,986.2,0.4,115,5.8,766.8,0
ObjectId(58f3b7c40d77803ba6787fd2),A325,29/08/2016,12,28.9,29.3,27.2,35,46,34,11.7,14.4,11.4,991.4,991.5,991.4,4.6,106,10.7,2459,0
ObjectId(58f3b7c40d77803ba6787fd4),A325,29/08/2016,6,23.3,23.7,23.3,76,76,76,18.9,19.1,18.9,988.8,988.9,988.6,0,53,5.6,-3.54,0
ObjectId(58f3b7c40d77803ba6787fd5),A325,29/08/2016,5,23.7,23.9,23.6,76,76,75,19.1,19.1,19,988.6,988.6,988.4,0.6,60,6,-3.54,0
ObjectId(58f3b7c40d77803ba6787fd6),A325,29/08/2016,7,24,24,23.3,68,76,68,17.6,18.9,17.6,989,989.1,988.7,0.2,61,6.6,-3.03,0
ObjectId(58f3b7c40d77803ba6787fd7),A325,29/08/2016,23,28.6,29.9,27.5,44,44,27,15,15,8.6,988.3,988.3,987.6,2.9,84,10.9,-3.54,0
ObjectId(58f3b7c40d77803ba6787fd8),A325,29/08/2016,22,29.9,32.4,29.9,27,27,24,8.9,9.3,8.8,987.6,987.6,986.9,0,61,0,-3.54,0
ObjectId(58f3b7c40d77803ba6787fd9),A325,29/08/2016,9,23.6,23.9,23.6,66,67,66,17,17.2,17,990.2,990.2,989.4,0,83,5.9,13.89,0
ObjectId(58f3b7c40d77803ba6787fdb),A325,29/08/2016,16,33.7,34,32.3,25,28,25,11.1,11.6,10.5,988,989.2,988,0.9,98,9.1,3546,0
ObjectId(58f3b7c40d77803ba6787fdc),A325,29/08/2016,4,23.9,24.4,23.9,75,75,73,19.2,19.2,19.1,988.5,989.4,988.5,0.4,48,6.1,-3.54,0
ObjectId(58f3b7c40d77803ba6787fdd),A325,29/08/2016,17,34.4,35.3,33.3,22,25,21,9.5,11.2,9.2,987.1,988,987,0.8,111,9.1,3161,0
ObjectId(58f3b7c40d77803ba6787fde),A325,29/08/2016,0,26.4,27.9,26.4,62,62,54,18.4,18.4,17.8,988.9,988.9,988,3,46,11.1,-3.54,0
ObjectId(58f3b7c40d77803ba6787fdf),A325,29/08/2016,11,27.2,27.3,24.3,46,60,46,14.7,16.6,14.7,991.4,991.4,990.8,2.5,87,9,1585,0
ObjectId(58f3b7c40d77803ba6787fe0),A325,29/08/2016,2,24.6,25.3,24.6,71,71,67,19,19,18.7,989.3,989.5,989.3,1.4,59,9.3,-3.54,0
ObjectId(58f3b7c40d77803ba6787fe1),A325,30/08/2016,0,26.9,28.6,26.9,55,55,44,17.1,17.1,15.2,989,989,988.3,4.1,49,10.9,-3.54,0
ObjectId(58f3b7c40d77803ba6787fe2),A325,30/08/2016,12,28.9,29.1,27.1,47,54,46,16.3,17.3,16.1,991.4,991.5,991.2,1,116,6.7,2304,0
ObjectId(58f3b7c40d77803ba6787fe3),A325,30/08/2016,7,23.1,23.5,22.9,77,77,75,18.8,19,18.4,989.4,989.6,989.4,0,82,0,-3.54,0
ObjectId(58f3b7c40d77803ba6787fe4),A325,30/08/2016,3,24.6,25.1,24.6,68,68,62,18.3,18.3,17.3,989.8,989.9,989.7,2,43,11,-3.54,0
ObjectId(58f3b7c40d77803ba6787fe5),A325,30/08/2016,6,23.5,23.9,23.5,76,76,74,18.9,19,18.9,989.6,989.6,989.1,0,112,4.3,-3.54,0
ObjectId(58f3b7c40d77803ba6787fe6),A325,30/08/2016,5,23.9,24.1,23.9,74,74,72,18.9,19,18.7,989.2,989.3,989.1,0.2,43,6.9,-3.54,0
ObjectId(58f3b7c40d77803ba6787fe7),A325,30/08/2016,8,22.6,23.1,22.6,78,78,77,18.6,18.8,18.6,989.6,989.6,989.4,0,88,0,-3.54,0
ObjectId(58f3b7c40d77803ba6787fe8),A325,30/08/2016,14,33,33.1,30.3,33,40,33,14.3,16,13.8,990.2,991.2,990.2,0.1,107,8.5,3452,0
ObjectId(58f3b7c40d77803ba6787fe9),A325,30/08/2016,10,25.3,25.5,22.4,63,79,63,17.7,19.2,17.7,990.6,990.6,990.1,0.1,82,3.3,539.4,0
ObjectId(58f3b7c40d77803ba6787fea),A325,30/08/2016,2,25.1,25.8,25.1,62,62,58,17.3,17.3,16.8,989.9,989.9,989.4,4.4,49,11.6,-3.54,0
ObjectId(58f3b7c40d77803ba6787feb),A325,30/08/2016,11,27.2,27.4,25.3,54,63,53,17.1,18,16.7,991.2,991.2,990.6,0.8,97,6.1,1464,0
ObjectId(58f3b7c40d77803ba6787fed),A325,30/08/2016,4,24.1,24.6,24.1,72,72,68,18.8,18.8,18.3,989.2,989.8,989.2,0.4,40,8.5,-3.54,0
ObjectId(58f3b7c40d77803ba6787fee),A325,30/08/2016,16,35.2,35.3,32.9,26,31,26,12.6,13.8,12.1,987.6,989,987.6,1.3,161,8.2,3484,0
ObjectId(58f3b7c40d77803ba6787ff0),A325,30/08/2016,9,22.4,22.6,22.2,79,79,78,18.5,18.6,18.3,990.1,990.1,989.6,0,117,0,21.24,0
ObjectId(58f3b7c40d77803ba6787ff1),A325,30/08/2016,22,30.6,33.1,30.3,23,24,20,7.4,7.4,6.9,986.8,986.8,986.2,0,55,0,-3.54,0
ObjectId(58f3b7c40d77803ba6787ff4),A325,30/08/2016,13,30.3,30.9,28.8,40,47,40,15.4,17,15.2,991.2,991.5,991.2,1,118,7.9,2981,0
ObjectId(58f3b7c40d77803ba6787ff6),A325,30/08/2016,23,30,30.8,29.4,39,39,23,14.5,14.5,7,987.7,987.7,986.8,4.6,44,10.6,-3.54,0
ObjectId(58f3b7c40d77803ba6787ff7),A325,30/08/2016,21,33.2,34.6,33.2,20,20,19,7.2,8.2,7.2,986.2,986.2,985.7,0,92,6.3,39.21,0
ObjectId(58f3b7c40d77803ba6787ff8),A325,30/08/2016,1,25.8,26.9,25.8,58,58,55,16.9,17.2,16.9,989.4,989.4,988.9,5.1,52,11.4,-3.54,0
ObjectId(58f3b7c40d77803ba6787ffa),A325,31/08/2016,13,31.1,31.9,29.4,37,44,36,14.6,16.4,14.1,990.9,991.4,990.9,2.2,123,9.4,2787,0
ObjectId(58f3b7c40d77803ba6787ffc),A325,31/08/2016,16,34.9,35.3,34,25,28,25,11.7,13.5,11.6,987.4,988.5,987.4,2.4,115,10.5,3507,0
ObjectId(58f3b7c40d77803ba6787ffd),A325,31/08/2016,23,28.9,32.4,28.9,49,49,28,17.2,17.2,11.5,988.3,988.3,986.8,3.4,48,9.8,-3.54,0
ObjectId(58f3b7c40d77803ba6787fff),A325,31/08/2016,10,26.3,26.3,24.5,63,72,63,18.7,19.1,18.4,990.8,990.8,990.1,0.5,81,5,495,0
ObjectId(58f3b7c40d77803ba6788000),A325,31/08/2016,2,25.9,27.1,25.9,68,68,58,19.6,19.6,18.2,989,989.1,988.9,5.2,54,12.4,-3.54,0
ObjectId(58f3b7c40d77803ba6788002),A325,31/08/2016,4,25.4,25.7,25.4,73,73,71,20.2,20.2,20.1,988.6,989,988.6,2.4,67,9.3,-3.54,0
ObjectId(58f3b7c40d77803ba6788003),A325,31/08/2016,21,33.3,34.5,33.3,26,26,23,11.2,11.2,9.9,986.3,986.3,985.8,0.1,115,8.2,40.77,0
ObjectId(58f3b7c40d77803ba6788004),A325,31/08/2016,5,25,25.4,25,74,74,73,20.1,20.2,20,988.7,988.7,988.5,0,79,7.3,-3.54,0
ObjectId(58f3b7c40d77803ba6788005),A325,31/08/2016,7,24.6,24.7,24.6,73,74,73,19.5,19.8,19.4,989,989,988.9,0,71,0,-3.54,0
ObjectId(58f3b7c40d77803ba6788006),A325,31/08/2016,0,28.2,29.9,28.2,49,49,39,16.5,16.5,14.5,988.6,988.6,987.7,4.2,56,11.2,-3.54,0
ObjectId(58f3b7c40d77803ba6788007),A325,31/08/2016,11,28,28.1,26.3,54,63,53,17.8,18.8,17.5,991.4,991.4,990.8,0.5,115,6.6,1397,0
ObjectId(58f3b7c40d77803ba6788008),A325,31/08/2016,14,32.5,33,31,32,37,31,13.5,15.1,13.3,989.8,990.9,989.8,2.4,125,8.7,3176,0
ObjectId(58f3b7c40d77803ba6788009),A325,31/08/2016,6,24.7,25,24.7,74,75,74,19.8,20.1,19.8,988.9,988.9,988.7,0,65,1.7,-3.54,0
ObjectId(58f3b7c40d77803ba678800a),A325,31/08/2016,9,24.5,24.5,24.3,72,72,72,19,19.1,18.9,990.1,990.1,989.4,0.2,66,5,24.74,0
ObjectId(58f3b7c40d77803ba678800b),A325,31/08/2016,12,29.7,30,27.8,44,54,44,16.1,18.1,15.7,991.4,991.5,991.4,2,132,8.1,2162,0
ObjectId(58f3b7c40d77803ba678800c),A325,31/08/2016,1,27.1,28.2,27.1,58,58,49,18.1,18.1,16.6,988.9,988.9,988.6,5.4,59,11.7,-3.48,0
ObjectId(58f3b7c40d77803ba678800d),A325,31/08/2016,8,24.5,24.7,24.4,72,73,72,19.2,19.5,19.1,989.4,989.4,989,0.5,58,5,-3.54,0
ObjectId(58f3b7c40d77803ba678800e),A325,31/08/2016,15,34.5,34.5,32.5,28,32,28,13.4,14.2,12.5,988.5,989.9,988.5,1.3,124,9.6,3320,0
ObjectId(58f3b7c40d77803ba678800f),A325,31/08/2016,3,25.7,25.9,25.7,71,71,68,20.1,20.1,19.7,988.8,989.1,988.8,3.5,60,12,-3.54,0
ObjectId(58f3b7c40d77803ba6788010),A325,01/09/2016,23,29.8,31.3,29.8,30,30,27,10.5,10.8,10.2,988,988,987.3,0,87,0,-3.54,0
