record,pressao_atm_max,pressao_atm_min,chuva_mm,temp_ar_max,temp_ar_min,umid_relat_max,umid_relat_min,rad_solar_total,temp_max,temp_min,temp_ar_media,umid_relat_media,vento_veloc,rad_solar_media,et0
23562,620.366,599.817,0,24.243,24.042,83.146,82.105,1944.59,21.1099,20.9771,24.167,82.6486,1.33695,5.40164,0.0194306
23563,620.372,599.765,0,24.112,23.782,83.458,82.466,1912.83,21.0494,20.6432,23.9637,82.9957,0.992014,5.31343,0.0155871
23564,620.336,599.71,0,23.822,23.151,83.636,80.714,1795.7,20.6684,19.9406,23.4615,82.4617,0.116111,4.98807,0.00431029
23565,620.36,599.75,0,23.492,22.65,81.32,80,1724.99,19.9395,19.2905,23.0922,80.7432,0.0411806,4.79164,0.00307443
23566,620.363,599.734,0,22.92,22.409,81.254,77.718,1678.31,19.2985,18.4628,22.6283,78.9097,0.0325,4.66196,0.00291371
23567,620.287,599.75,0,25.005,22.46,78.086,66.172,2219.57,18.4962,18.0579,23.6734,72.1168,0.804236,6.16547,0.026465
23568,600.968,599.857,0,27.258,24.884,66.455,54.179,2848.04,18.3629,17.073,26.1094,59.6494,1.97653,7.91124,0.0811431
23569,620.351,599.765,0,29.63,27.2,54.792,45.355,3482.5,17.6163,16.3598,28.3518,50.1096,2.15597,9.67363,0.11257
23570,620.049,599.747,0,31.34,29.13,47.525,39.673,4095.72,17.088,15.8008,29.9943,44.3044,2.10264,11.377,0.127361
23571,620.034,599.728,0,32.847,30.9,41.055,35.427,4586.45,16.7635,14.7411,31.9514,37.7315,1.82576,12.7401,0.130955
23572,619.921,599.795,0,34.015,31.458,38.631,30.852,4709.34,16.8104,13.8959,32.9642,34.3051,2.10993,13.0815,0.15841
23573,619.908,599.854,0,35.542,32.927,35.476,26.342,4170.79,16.0775,12.9753,34.3108,30.3124,1.8541,11.5855,0.152149
23574,620.083,599.811,0,36.401,34.675,29.802,23.094,3828.49,14.8161,11.7177,35.6054,26.2755,1.99257,10.6347,0.173436
23575,620.134,599.75,0,36.621,35.113,27.642,23.378,3525.88,14.5315,12.3294,36.1387,25.1063,1.84729,9.79411,0.165466
23576,620.018,599.701,0,36.949,35.363,26.534,22.542,2842.53,13.7267,11.8161,36.2125,24.142,1.75924,7.89592,0.159149
23577,620.153,599.737,0,36.66,35.253,27.682,23.544,2370.37,14.2419,12.3326,36.0654,25.5968,1.51306,6.58436,0.135322
23578,620.11,599.734,0,35.523,33.456,31.977,27.262,2011.01,14.619,13.5724,34.5291,29.4265,1.43694,5.58613,0.119345
23579,620.143,599.826,0,33.517,30.07,55.074,31.83,2079.95,20.0786,14.4533,31.8489,45.1064,2.34764,5.77764,0.104247
23580,620.495,599.872,0,30.07,27.72,65.527,55.073,2217.39,20.7093,20.055,28.8894,60.127,2.41326,6.15943,0.0716832
23581,620.058,599.71,0,27.74,26.087,71.626,65.527,2304.07,21.0331,20.5355,26.7656,69.9932,2.04139,6.4002,0.0461746
23582,619.945,599.722,0,26.096,25.406,73.176,71.277,2228.52,20.5442,20.2254,25.7111,72.3225,2.15167,6.19032,0.0427436
23583,619.86,599.78,0,25.416,24.794,79.434,73.207,2061.41,21.0308,20.2682,25.0871,76.787,1.95951,5.72613,0.0333941
23584,620.406,599.713,0,24.815,24.604,82.82,79.43,2037.26,21.545,21.0069,24.6936,81.5214,1.77632,5.65905,0.0250743
23585,619.872,599.795,0,24.664,24.343,83.676,82.504,2035.06,21.5232,21.3871,24.5049,83.0974,1.78167,5.65293,0.023003
23586,620.363,599.857,0,24.362,23.772,86.68,83.546,1954,21.5126,21.3749,24.0578,85.3259,1.0175,5.42777,0.0140175
23587,620.299,599.734,0,23.812,23.322,87.792,86.59,1887.53,21.463,21.1563,23.5466,87.2302,0.862986,5.24313,0.011035
23589,620.317,599.841,0,23.12,22.589,89.16,85.05,1851.37,21.0304,19.9896,22.9032,86.8921,0.681875,5.14269,0.0095386
23590,600.94,599.734,0,22.8,22.258,85.14,83.354,1763,20.094,19.4142,22.5137,84.0973,0.0575694,4.89722,0.00318775
23591,620.275,599.753,0,24.844,22.358,83.334,69.117,2233.92,19.8476,18.7657,23.6218,77.4877,0.0735417,6.20534,0.00689096
23592,620.299,599.759,0,27.7,24.774,69.41,55.417,2800.17,19.0448,17.7857,26.0816,63.3315,1.82139,7.77824,0.069363
23593,619.835,599.854,0,29.939,27.117,57.458,47.772,3466.44,18.4294,17.4328,28.6431,52.3737,1.44785,9.62899,0.0779404
23594,620.067,599.734,0,31.228,29.22,50.224,43.862,4049.17,18.2648,17.1115,30.1683,46.8963,2.03972,11.2477,0.119078
23595,620.415,599.734,0,33.017,30.51,46.669,39.19,4519.21,18.8136,17.1404,31.8341,42.8015,2.14889,12.5534,0.138264
23596,620.107,599.78,0,34.326,32.488,42.572,36.607,4762.46,18.5385,16.8997,33.395,38.9219,2.13313,13.2291,0.150497
23597,620.159,599.765,0,35.822,33.746,39.907,33.015,4579.83,18.4612,16.4356,34.6661,35.4625,1.86812,12.7218,0.144119
23598,620.137,599.673,0,36.35,34.435,34.982,30.863,4125.6,17.5799,15.7975,35.4886,32.7379,1.665,11.46,0.136444
23599,620.15,599.911,0,37.108,35.304,34.823,28.57,3655.82,18.2672,15.0389,36.1146,30.9491,1.40333,10.1551,0.120684
23600,620.287,599.768,0,37.098,34.455,32.402,27.39,2557.72,16.7323,14.7005,35.6982,29.9188,1.30694,7.10478,0.111928
23601,620.146,599.734,0,36.628,34.537,31.613,26.23,1961.84,16.0086,14.0247,35.7052,28.8006,1.30646,5.44955,0.11228
23602,620.162,599.887,0,35.761,33.158,38.306,27.434,1844.42,17.0766,13.9372,34.5812,30.492,0.99618,5.1234,0.08441
23603,620.113,599.737,0,33.148,30.439,47.296,38.2,1880.72,18.0053,16.9877,31.682,43.3324,2.51208,5.22423,0.111816
23604,620.095,599.814,0,30.4,28.49,56.494,47.222,1997.77,19.0209,17.9168,29.4561,51.5195,2.67729,5.54935,0.0939239
23605,619.896,599.768,0,28.478,26.456,69.207,56.521,2044.38,20.3946,18.9988,27.4026,63.6959,2.68479,5.67884,0.0666697
23606,620.372,599.771,0,26.456,25.666,74.726,69.207,2052.88,20.8875,20.3503,26.0263,72.3375,2.33688,5.70245,0.0452036
23607,619.918,599.799,0,25.676,24.954,80.07,74.73,2033.5,21.3153,20.858,25.2941,77.5419,1.57076,5.6486,0.0282927
23608,619.857,599.78,0,24.974,24.453,83.742,80.035,1985.2,21.5578,21.1967,24.6918,81.6474,1.47306,5.51444,0.0221136
23609,619.893,599.817,0,24.464,24.034,87.066,83.766,2020.66,21.7935,21.5253,24.2165,85.6247,1.9034,5.61293,0.0204317
23610,620.348,599.737,0,24.034,23.832,88.046,87.062,1952.25,21.8488,21.7079,23.9248,87.7701,1.12042,5.42292,0.0127091
23611,620.321,599.75,0,24.102,23.832,87.941,85.316,1940.77,21.805,21.4674,23.9435,87.2023,1.68236,5.39104,0.0169111
23612,620.29,599.753,0,24.343,23.993,85.316,82.558,2021.93,21.4712,21.1375,24.1928,83.4546,2.10826,5.61648,0.0246679
23613,619.857,599.799,0,24.003,23.511,86.14,84.308,1915.81,21.229,21.0393,23.7183,85.4151,1.72646,5.32168,0.0191787
23614,620.287,599.75,0,23.582,23.201,86.617,85.75,1876.44,21.1225,20.733,23.3314,86.1595,1.49729,5.21234,0.0165715
23615,620.357,599.734,0,24.954,23.26,85.775,78.117,2295.13,21.0426,20.6971,24.0312,82.4226,1.11917,6.37535,0.0236055
23616,619.863,599.747,0,27.388,24.835,78.472,65.828,2914.72,21.1305,20.1882,26.092,72.4558,1.93174,8.09646,0.0563061
23617,619.933,599.734,0,29.27,27.078,66.904,57.888,3410.41,20.8563,20.0126,28.2732,62.4146,1.92021,9.47336,0.0785554
23618,619.884,599.78,0,31.978,28.84,59.589,49.726,3977.31,20.8702,19.4465,30.2183,54.6553,1.43278,11.0481,0.0770098
23619,620.403,599.725,0,33.289,30.84,52.867,43.497,4460.52,20.5212,18.9673,32.2575,47.5535,1.14493,12.3903,0.076337
